,nodeId,version,timestamp,userId,amenityType,name,disused,numEdits,mod_numEdits
12504,7056638685,3,2020-12-13 15:38:12+00:00,2759961,motorcycle_parking,,,157,157
12512,7056638685,4,2020-12-13 15:38:16+00:00,2759961,motorcycle_parking,,,157,157
10397,986818042,3,2020-12-13 15:56:35+00:00,1878856,bicycle_parking,,,128,128
20581,1142374366,2,2020-12-13 16:00:50+00:00,10370720,bicycle_parking,,,1154,1154
20544,1142374366,3,2020-12-13 16:00:53+00:00,10370720,bicycle_parking,,,1154,1154
20543,1142374341,2,2020-12-13 16:01:11+00:00,10370720,bicycle_parking,,,1154,1154
20525,1142374341,3,2020-12-13 16:01:15+00:00,10370720,bicycle_parking,,,1154,1154
12505,3751118643,3,2020-12-13 16:02:02+00:00,2759961,motorcycle_parking,,,157,157
12506,3751118643,4,2020-12-13 16:02:05+00:00,2759961,motorcycle_parking,,,157,157
12507,321903713,3,2020-12-13 16:05:07+00:00,2759961,bicycle_parking,,,157,157
12508,321903713,4,2020-12-13 16:05:11+00:00,2759961,bicycle_parking,,,157,157
16429,1455585968,3,2020-12-13 16:07:17+00:00,7096975,bicycle_parking,,,1002,1002
16430,1455585965,3,2020-12-13 16:07:19+00:00,7096975,bench,,,1002,1002
16431,1455585968,4,2020-12-13 16:07:19+00:00,7096975,bicycle_parking,,,1002,1002
16449,6572721471,3,2020-12-13 16:07:20+00:00,7096975,bench,,,1002,1002
16465,6572721469,3,2020-12-13 16:07:32+00:00,7096975,bench,,,1002,1002
16466,6572721478,3,2020-12-13 16:07:33+00:00,7096975,bench,,,1002,1002
16467,6572721468,3,2020-12-13 16:07:35+00:00,7096975,bench,,,1002,1002
12509,7049527486,2,2020-12-13 16:08:04+00:00,2759961,bicycle_parking,,,157,157
12510,7049527486,3,2020-12-13 16:08:42+00:00,2759961,bicycle_parking,,,157,157
12511,7049527486,4,2020-12-13 16:08:43+00:00,2759961,bicycle_parking,,,157,157
16499,4270599000,2,2020-12-13 16:09:06+00:00,7096975,bicycle_parking,,,1002,1002
16500,298347057,12,2020-12-13 16:09:38+00:00,7096975,post_box,,,1002,1002
12495,730776988,4,2020-12-13 16:10:22+00:00,2759961,post_box,,,157,157
12503,7056638485,4,2020-12-13 16:19:10+00:00,2759961,bicycle_parking,,,157,157
12494,7056638485,5,2020-12-13 16:19:13+00:00,2759961,bicycle_parking,,,157,157
16501,474994775,6,2020-12-13 16:21:28+00:00,7096975,bicycle_parking,,,1002,1002
16503,474994775,5,2020-12-13 16:21:28+00:00,7096975,bicycle_parking,,,1002,1002
16502,4270654394,2,2020-12-13 16:21:28+00:00,7096975,bicycle_parking,,,1002,1002
16504,3834774285,4,2020-12-13 16:21:29+00:00,7096975,motorcycle_parking,,,1002,1002
16507,1156568779,2,2020-12-13 16:21:30+00:00,7096975,bench,,,1002,1002
16505,1156568778,2,2020-12-13 16:21:30+00:00,7096975,bench,,,1002,1002
16506,1156568776,2,2020-12-13 16:21:30+00:00,7096975,bench,,,1002,1002
16508,1156568780,2,2020-12-13 16:21:31+00:00,7096975,bench,,,1002,1002
16509,60660542,14,2020-12-13 16:21:31+00:00,7096975,post_box,,,1002,1002
16510,60660542,15,2020-12-13 16:21:33+00:00,7096975,post_box,,,1002,1002
16511,1156550733,2,2020-12-13 16:21:34+00:00,7096975,bicycle_parking,,,1002,1002
16513,6779395686,2,2020-12-13 16:21:35+00:00,7096975,bicycle_parking,,,1002,1002
16527,267892230,8,2020-12-13 16:21:35+00:00,7096975,bicycle_parking,,,1002,1002
16514,267892230,9,2020-12-13 16:21:36+00:00,7096975,bicycle_parking,,,1002,1002
16515,1156550733,3,2020-12-13 16:21:36+00:00,7096975,bicycle_parking,,,1002,1002
16516,6779395686,3,2020-12-13 16:21:37+00:00,7096975,bicycle_parking,,,1002,1002
16517,3904746768,3,2020-12-13 16:21:38+00:00,7096975,motorcycle_parking,,,1002,1002
16519,1156568779,3,2020-12-13 16:21:39+00:00,7096975,bench,,,1002,1002
16518,1156568776,3,2020-12-13 16:21:39+00:00,7096975,bench,,,1002,1002
16520,6779389987,2,2020-12-13 16:21:40+00:00,7096975,bench,,,1002,1002
16521,1156568780,3,2020-12-13 16:21:40+00:00,7096975,bench,,,1002,1002
16523,6779389989,2,2020-12-13 16:21:41+00:00,7096975,bench,,,1002,1002
16522,6779389991,2,2020-12-13 16:21:41+00:00,7096975,bench,,,1002,1002
16524,6779389988,2,2020-12-13 16:21:41+00:00,7096975,bench,,,1002,1002
16525,6779389992,2,2020-12-13 16:21:42+00:00,7096975,bench,,,1002,1002
16526,6779389994,2,2020-12-13 16:21:42+00:00,7096975,bench,,,1002,1002
16498,6779389993,2,2020-12-13 16:21:42+00:00,7096975,bench,,,1002,1002
16496,6779395687,2,2020-12-13 16:21:43+00:00,7096975,bench,,,1002,1002
16495,6779395688,2,2020-12-13 16:21:43+00:00,7096975,bench,,,1002,1002
16497,6779389995,2,2020-12-13 16:21:43+00:00,7096975,bench,,,1002,1002
16469,6779395689,2,2020-12-13 16:21:44+00:00,7096975,bench,,,1002,1002
16468,6779396586,2,2020-12-13 16:21:44+00:00,7096975,bench,,,1002,1002
16471,6779396588,2,2020-12-13 16:21:45+00:00,7096975,bench,,,1002,1002
16470,6779396587,2,2020-12-13 16:21:45+00:00,7096975,bench,,,1002,1002
16472,4218360421,2,2020-12-13 16:22:32+00:00,7096975,telephone,,,1002,1002
16473,703359754,4,2020-12-13 16:23:47+00:00,7096975,bicycle_parking,,,1002,1002
16474,703359754,5,2020-12-13 16:23:48+00:00,7096975,bicycle_parking,,,1002,1002
16475,264515739,9,2020-12-13 16:38:27+00:00,7096975,telephone,,,1002,1002
16476,371564778,8,2020-12-13 16:38:27+00:00,7096975,telephone,,,1002,1002
16477,281454992,5,2020-12-13 16:38:28+00:00,7096975,telephone,,,1002,1002
16478,431230199,7,2020-12-13 16:38:29+00:00,7096975,atm,,,1002,1002
16479,968324309,6,2020-12-13 16:38:29+00:00,7096975,atm,NatWest,,1002,1002
16480,1700009688,2,2020-12-13 16:38:31+00:00,7096975,telephone,,,1002,1002
16482,1700009742,3,2020-12-13 16:38:33+00:00,7096975,clock,,,1002,1002
16481,2159454165,3,2020-12-13 16:38:33+00:00,7096975,bench,,,1002,1002
16483,2825375414,3,2020-12-13 16:38:34+00:00,7096975,atm,,,1002,1002
16484,5276526476,2,2020-12-13 16:38:34+00:00,7096975,telephone,,,1002,1002
16485,456363905,3,2020-12-13 17:15:04+00:00,7096975,bicycle_parking,,,1002,1002
16486,456363904,4,2020-12-13 17:15:05+00:00,7096975,bicycle_parking,,,1002,1002
16487,963383299,4,2020-12-13 17:15:05+00:00,7096975,bicycle_parking,,,1002,1002
16488,456363904,5,2020-12-13 17:15:06+00:00,7096975,bicycle_parking,,,1002,1002
16490,1413151213,3,2020-12-13 17:15:06+00:00,7096975,bicycle_parking,,,1002,1002
16489,456363905,4,2020-12-13 17:15:06+00:00,7096975,bicycle_parking,,,1002,1002
16491,963383299,5,2020-12-13 17:15:07+00:00,7096975,bicycle_parking,,,1002,1002
16492,3244714062,2,2020-12-13 17:15:07+00:00,7096975,bicycle_parking,,,1002,1002
16493,3244714161,2,2020-12-13 17:15:08+00:00,7096975,bicycle_parking,,,1002,1002
16494,431230199,8,2020-12-13 17:15:18+00:00,7096975,atm,,,1002,1002
16591,1484205736,5,2020-12-13 17:25:10+00:00,7096975,atm,,,1002,1002
16813,5278645368,2,2020-12-13 17:25:11+00:00,7096975,telephone,,,1002,1002
16842,2518075285,2,2020-12-13 17:25:11+00:00,7096975,waste_basket,,,1002,1002
16656,6867926563,2,2020-12-13 17:25:11+00:00,7096975,atm,,,1002,1002
16655,6867926564,2,2020-12-13 17:25:11+00:00,7096975,atm,,,1002,1002
16815,499320018,4,2020-12-13 17:25:14+00:00,7096975,telephone,,,1002,1002
16814,639132686,5,2020-12-13 17:25:14+00:00,7096975,telephone,,,1002,1002
16816,639132782,4,2020-12-13 17:25:15+00:00,7096975,telephone,,,1002,1002
16818,2833448402,3,2020-12-13 17:25:15+00:00,7096975,telephone,,,1002,1002
16817,2833448407,3,2020-12-13 17:25:15+00:00,7096975,telephone,,,1002,1002
16819,452489464,4,2020-12-13 17:25:17+00:00,7096975,bicycle_parking,,,1002,1002
16820,452489464,5,2020-12-13 17:25:18+00:00,7096975,bicycle_parking,,,1002,1002
16821,6996410285,2,2020-12-13 17:25:20+00:00,7096975,motorcycle_parking,,,1002,1002
16822,431235460,8,2020-12-13 17:25:25+00:00,7096975,post_box,,,1002,1002
16824,452484644,7,2020-12-13 17:25:26+00:00,7096975,telephone,,,1002,1002
16823,452487451,5,2020-12-13 17:25:26+00:00,7096975,atm,,,1002,1002
16827,5278755928,3,2020-12-13 17:25:27+00:00,7096975,telephone,,,1002,1002
16825,2532857134,3,2020-12-13 17:25:27+00:00,7096975,telephone,,,1002,1002
16841,5391163053,3,2020-12-13 17:25:27+00:00,7096975,telephone,,,1002,1002
16828,5394650469,2,2020-12-13 17:25:29+00:00,7096975,clock,,,1002,1002
16829,431235460,9,2020-12-13 17:25:30+00:00,7096975,post_box,,,1002,1002
16830,1164840734,4,2020-12-13 17:25:32+00:00,7096975,bicycle_parking,,,1002,1002
16831,5391163051,2,2020-12-13 17:25:32+00:00,7096975,bicycle_parking,,,1002,1002
16832,5451506214,2,2020-12-13 17:25:33+00:00,7096975,bicycle_parking,,,1002,1002
3180,3727939637,9,2020-12-13 18:29:48+00:00,251221,pub,The Wanstead Tap,,924,725
3179,7849521241,2,2020-12-13 18:29:48+00:00,251221,bicycle_parking,,,924,725
16833,414574852,9,2020-12-13 18:47:12+00:00,7096975,post_box,,,1002,1002
16834,456363912,5,2020-12-13 18:47:14+00:00,7096975,telephone,,,1002,1002
16836,2573598114,2,2020-12-13 18:47:16+00:00,7096975,telephone,,,1002,1002
16835,2982330099,5,2020-12-13 18:47:16+00:00,7096975,telephone,,,1002,1002
16837,2982330100,5,2020-12-13 18:47:19+00:00,7096975,telephone,,,1002,1002
16839,2982381975,3,2020-12-13 18:47:22+00:00,7096975,telephone,,,1002,1002
16838,2982381976,3,2020-12-13 18:47:22+00:00,7096975,telephone,,,1002,1002
16840,2985100926,2,2020-12-13 18:47:23+00:00,7096975,telephone,,,1002,1002
16812,2985102436,2,2020-12-13 18:47:24+00:00,7096975,telephone,,,1002,1002
16811,2985102437,2,2020-12-13 18:47:28+00:00,7096975,telephone,,,1002,1002
16810,2985253985,2,2020-12-13 18:47:28+00:00,7096975,telephone,,,1002,1002
16809,2985253986,2,2020-12-13 18:47:28+00:00,7096975,telephone,,,1002,1002
16782,2985253989,2,2020-12-13 18:47:29+00:00,7096975,telephone,,,1002,1002
16783,2985253990,2,2020-12-13 18:47:30+00:00,7096975,telephone,,,1002,1002
16784,2985253991,2,2020-12-13 18:47:31+00:00,7096975,clock,,,1002,1002
16785,3847276986,4,2020-12-13 18:47:31+00:00,7096975,atm,,,1002,1002
16786,4245251027,2,2020-12-13 18:47:32+00:00,7096975,telephone,,,1002,1002
16787,3847276987,5,2020-12-13 18:47:32+00:00,7096975,atm,,,1002,1002
16789,4245251029,2,2020-12-13 18:47:33+00:00,7096975,telephone,,,1002,1002
16790,4245251028,2,2020-12-13 18:47:33+00:00,7096975,telephone,,,1002,1002
16788,4245251030,2,2020-12-13 18:47:33+00:00,7096975,bench,,,1002,1002
16792,4245251053,2,2020-12-13 18:47:34+00:00,7096975,bench,,,1002,1002
16791,4245251032,2,2020-12-13 18:47:34+00:00,7096975,bench,,,1002,1002
16795,4247304454,2,2020-12-13 18:47:35+00:00,7096975,telephone,,,1002,1002
16794,4247304455,2,2020-12-13 18:47:35+00:00,7096975,telephone,,,1002,1002
16793,4247304456,2,2020-12-13 18:47:35+00:00,7096975,telephone,,,1002,1002
16796,4247304458,2,2020-12-13 18:47:36+00:00,7096975,telephone,,,1002,1002
16797,5278645371,2,2020-12-13 18:47:37+00:00,7096975,telephone,,,1002,1002
16798,5278645369,2,2020-12-13 18:47:37+00:00,7096975,telephone,,,1002,1002
16799,414574852,10,2020-12-13 18:47:39+00:00,7096975,post_box,,,1002,1002
16383,647074219,5,2020-12-13 19:02:17+00:00,6816132,fast_food,KFC,,326,248
16378,4418035194,3,2020-12-13 19:27:18+00:00,6816132,fast_food,KFC,,326,248
16377,1681995516,3,2020-12-13 19:28:40+00:00,6816132,fast_food,KFC,,326,248
20523,264836666,3,2020-12-13 19:33:17+00:00,10370720,telephone,,,1154,1154
20522,264836664,3,2020-12-13 19:33:41+00:00,10370720,bicycle_parking,,,1154,1154
20521,264836665,2,2020-12-13 19:34:01+00:00,10370720,telephone,,,1154,1154
20520,6554185524,3,2020-12-13 19:34:09+00:00,10370720,bicycle_parking,,,1154,1154
20519,6554185524,4,2020-12-13 19:34:26+00:00,10370720,bicycle_parking,,,1154,1154
20518,6554185524,5,2020-12-13 19:34:29+00:00,10370720,bicycle_parking,,,1154,1154
20524,4341804015,2,2020-12-13 19:37:32+00:00,10370720,bicycle_parking,,,1154,1154
20517,4341804015,3,2020-12-13 19:37:35+00:00,10370720,bicycle_parking,,,1154,1154
20515,4341804017,2,2020-12-13 19:38:07+00:00,10370720,telephone,,,1154,1154
20514,587753798,3,2020-12-13 19:42:43+00:00,10370720,telephone,,,1154,1154
20513,338071272,2,2020-12-13 19:45:43+00:00,10370720,bicycle_parking,,,1154,1154
16376,4566773281,4,2020-12-13 19:47:53+00:00,6816132,fast_food,KFC,,326,248
16375,459786533,4,2020-12-13 20:04:16+00:00,6816132,fast_food,KFC,,326,248
20512,7914535437,2,2020-12-13 20:28:37+00:00,10370720,bicycle_parking,,,1154,1154
20511,7914535436,2,2020-12-13 20:28:41+00:00,10370720,bicycle_parking,,,1154,1154
20510,7914535434,2,2020-12-13 20:28:43+00:00,10370720,bicycle_parking,,,1154,1154
20516,8223979417,2,2020-12-13 21:04:01+00:00,10370720,post_box,,,1154,1154
2187,6516700092,3,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2188,7923826968,2,2020-12-13 21:46:45+00:00,132695,restaurant,Patri,,697,697
2184,1117274897,3,2020-12-13 21:46:45+00:00,132695,restaurant,Nando's,,697,697
2190,1419213093,3,2020-12-13 21:46:45+00:00,132695,restaurant,Boof,,697,697
2191,1419213100,3,2020-12-13 21:46:45+00:00,132695,restaurant,Creams,,697,697
2192,1421816194,4,2020-12-13 21:46:45+00:00,132695,toilets,,,697,697
2524,6516677053,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2300,930043384,3,2020-12-13 21:46:45+00:00,132695,bank,Santander,,697,697
2412,6516677052,3,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2186,1419213121,2,2020-12-13 21:46:45+00:00,132695,pharmacy,Savers,,697,697
2189,5792290053,3,2020-12-13 21:46:45+00:00,132695,restaurant,Sowa Restaurant,,697,697
2185,6516700091,2,2020-12-13 21:46:45+00:00,132695,waste_basket,,,697,697
2157,1117274835,4,2020-12-13 21:46:45+00:00,132695,restaurant,PizzaExpress,,697,697
2183,1117583011,4,2020-12-13 21:46:45+00:00,132695,bicycle_parking,,,697,697
2154,7847342468,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2153,7847342466,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2152,6516700097,3,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2155,7847342472,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2160,6535358396,2,2020-12-13 21:46:45+00:00,132695,waste_basket,,,697,697
2175,1117274866,4,2020-12-13 21:46:45+00:00,132695,restaurant,Pho Saigon,,697,697
2176,6516677071,2,2020-12-13 21:46:45+00:00,132695,waste_basket,,,697,697
2177,7847342479,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2172,6535358399,4,2020-12-13 21:46:45+00:00,132695,bicycle_parking,,,697,697
2156,7847342475,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2158,4513920989,3,2020-12-13 21:46:45+00:00,132695,restaurant,Bonab,,697,697
2159,6535290106,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2178,1117171274,2,2020-12-13 21:46:45+00:00,132695,cafe,Polish Deli,,697,697
2179,1419213115,4,2020-12-13 21:46:45+00:00,132695,restaurant,Honest Burgers,,697,697
2180,1419213131,2,2020-12-13 21:46:45+00:00,132695,restaurant,Karaam,,697,697
2181,1419213132,3,2020-12-13 21:46:45+00:00,132695,cafe,Mawal Café,,697,697
2182,1419213102,3,2020-12-13 21:46:45+00:00,132695,cafe,Caffè Nero,,697,697
2174,7847342481,2,2020-12-13 21:46:45+00:00,132695,bench,,,697,697
2173,1419213069,4,2020-12-13 21:46:45+00:00,132695,restaurant,Rangrez,,697,697
240,3865853879,2,2020-12-13 22:37:59+00:00,1611,taxi,,,76,76
239,8225729716,1,2020-12-13 22:37:59+00:00,1611,fast_food,Tennessee Express,,76,76
238,3865853880,2,2020-12-13 22:37:59+00:00,1611,restaurant,Sunny Beach,,76,76
237,8225729711,1,2020-12-13 22:37:59+00:00,1611,bicycle_parking,,,76,76
232,3865853875,2,2020-12-13 22:37:59+00:00,1611,place_of_worship,Christ Harvest Centre,,76,76
242,3865853876,2,2020-12-13 22:37:59+00:00,1611,cafe,Harvest Cafe,,76,76
2161,4502556499,2,2020-12-14 01:38:15+00:00,132695,bicycle_repair_station,Bike pump and tool stand,,697,697
2163,8226114882,1,2020-12-14 01:38:15+00:00,132695,bicycle_parking,,,697,697
2170,8226114881,1,2020-12-14 01:38:15+00:00,132695,bicycle_parking,,,697,697
2162,8226114880,1,2020-12-14 01:38:15+00:00,132695,bicycle_parking,,,697,697
16354,2336586574,5,2020-12-14 09:20:06+00:00,6816132,fast_food,KFC Yiewsley,,326,248
16356,1117274884,4,2020-12-14 09:33:30+00:00,6816132,fast_food,KFC,,326,248
16352,984924852,4,2020-12-14 09:36:47+00:00,6816132,fast_food,KFC,,326,248
6256,8227133646,1,2020-12-14 09:44:41+00:00,338535,grit_bin,,,118,118
12483,2785839178,2,2020-12-14 09:50:16+00:00,2759961,post_box,,,157,157
10659,1275637180,2,2020-12-14 09:53:44+00:00,2055614,kindergarten,Chelsea Pre-Prep,,1684,1684
15540,8078669169,2,2020-12-14 09:55:42+00:00,5081740,bicycle_parking,,,14,14
15532,8078669166,2,2020-12-14 09:55:45+00:00,5081740,bicycle_parking,,,14,14
15531,8078669165,2,2020-12-14 09:55:47+00:00,5081740,bicycle_parking,,,14,14
15530,8078669164,2,2020-12-14 09:55:50+00:00,5081740,bicycle_parking,,,14,14
12476,391659832,3,2020-12-14 10:05:25+00:00,2759961,post_box,,,157,157
12325,7868323785,2,2020-12-14 10:08:15+00:00,2111060,bench,,,20,20
12324,7868323785,3,2020-12-14 10:09:05+00:00,2111060,bench,,,20,20
12477,7051877986,3,2020-12-14 10:13:57+00:00,2759961,bicycle_parking,,,157,157
12478,7051877986,4,2020-12-14 10:14:01+00:00,2759961,bicycle_parking,,,157,157
12479,3627918918,3,2020-12-14 10:16:47+00:00,2759961,bicycle_parking,,,157,157
12480,1436775907,5,2020-12-14 10:16:54+00:00,2759961,toilets,,,157,157
12481,1436775907,6,2020-12-14 10:16:59+00:00,2759961,toilets,,,157,157
12322,256986373,2,2020-12-14 10:34:00+00:00,2111060,post_box,,,20,20
12321,256986373,3,2020-12-14 10:34:22+00:00,2111060,post_box,,,20,20
433,8227426317,1,2020-12-14 11:07:20+00:00,7576,post_box,,,159,159
12482,6988276785,2,2020-12-14 12:29:34+00:00,2759961,bench,,,157,157
12514,6988260189,2,2020-12-14 12:29:46+00:00,2759961,bench,,,157,157
12484,6988260188,2,2020-12-14 12:30:17+00:00,2759961,bench,,,157,157
12492,6988259990,2,2020-12-14 12:30:48+00:00,2759961,bench,,,157,157
12485,6988259989,2,2020-12-14 12:31:16+00:00,2759961,bench,,,157,157
12486,6775041291,2,2020-12-14 12:35:21+00:00,2759961,bench,,,157,157
434,611877871,5,2020-12-14 12:47:08+00:00,7576,fast_food,McDonald's,,159,159
10370,2953437131,5,2020-12-14 13:15:44+00:00,1788692,fast_food,KFC,,26,26
21470,8227723333,1,2020-12-14 14:07:54+00:00,10974821,waste_basket,,,178,178
3181,5290107756,4,2020-12-14 15:05:33+00:00,251221,bar,Burgess and Hall Wines,,924,725
6437,1327964552,4,2020-12-14 18:03:03+00:00,352985,post_box,,,247,247
6436,780340229,4,2020-12-14 18:03:03+00:00,352985,post_box,,,247,247
6438,4870741005,2,2020-12-14 18:03:03+00:00,352985,telephone,,,247,247
6434,780340207,4,2020-12-14 18:03:03+00:00,352985,post_box,,,247,247
6410,4870741004,2,2020-12-14 18:03:03+00:00,352985,bicycle_parking,,,247,247
6409,780340221,5,2020-12-14 18:03:03+00:00,352985,post_box,,,247,247
6435,780311280,4,2020-12-14 18:03:03+00:00,352985,post_box,,,247,247
20526,8214997322,3,2020-12-14 18:37:15+00:00,10370720,post_box,,,1154,1154
20534,3038021708,4,2020-12-14 18:38:46+00:00,10370720,post_box,,,1154,1154
16843,8224346804,2,2020-12-14 19:50:32+00:00,7096975,bicycle_parking,,,1002,1002
16800,8228707610,1,2020-12-14 19:50:32+00:00,7096975,atm,,,1002,1002
16801,8228712625,1,2020-12-14 19:50:32+00:00,7096975,bicycle_parking,,,1002,1002
16802,8228712620,1,2020-12-14 19:50:32+00:00,7096975,bench,,,1002,1002
16803,8228707611,1,2020-12-14 19:50:32+00:00,7096975,atm,,,1002,1002
16804,8228712622,1,2020-12-14 19:50:32+00:00,7096975,bench,,,1002,1002
16806,8228712624,1,2020-12-14 19:50:32+00:00,7096975,bicycle_parking,,,1002,1002
16807,8208073061,2,2020-12-14 19:50:32+00:00,7096975,bicycle_parking,,,1002,1002
16805,8228712623,1,2020-12-14 19:50:32+00:00,7096975,bicycle_parking,,,1002,1002
16808,8228712621,1,2020-12-14 19:50:32+00:00,7096975,bench,,,1002,1002
16826,3359292021,3,2020-12-14 19:50:32+00:00,7096975,atm,,,1002,1002
24770,578081452,3,2020-12-15 00:29:51+00:00,12334629,recycling,,,1,1
10709,7084132602,3,2020-12-15 09:33:33+00:00,2055614,bicycle_parking,,,1684,1684
10657,8230562258,1,2020-12-15 09:33:33+00:00,2055614,restaurant,E&O Chelsea,,1684,1684
10658,8230562257,1,2020-12-15 09:33:33+00:00,2055614,restaurant,Be-Stro,,1684,1684
16351,1852958550,5,2020-12-15 11:24:32+00:00,6816132,fast_food,KFC,,326,248
16329,1852958550,6,2020-12-15 11:25:05+00:00,6816132,fast_food,KFC,,326,248
13401,3010470724,4,2020-12-15 11:59:47+00:00,2969887,vending_machine,Amazon Locker,,1463,1463
20527,5731846884,2,2020-12-15 12:31:56+00:00,10370720,telephone,,,1154,1154
20541,8231196917,1,2020-12-15 13:19:06+00:00,10370720,bicycle_parking,,,1154,1154
9905,8231221271,1,2020-12-15 13:48:24+00:00,1096610,post_box,,,37,37
9904,8231245174,1,2020-12-15 13:56:33+00:00,1096610,post_box,,,37,37
9888,8231221271,2,2020-12-15 13:56:33+00:00,1096610,post_box,,,37,37
9891,8231245174,2,2020-12-15 14:02:11+00:00,1096610,post_box,,,37,37
9890,8231256705,1,2020-12-15 14:02:11+00:00,1096610,post_box,,,37,37
9889,8231256706,1,2020-12-15 14:02:11+00:00,1096610,post_box,,,37,37
9894,8231265998,1,2020-12-15 14:06:15+00:00,1096610,post_box,,,37,37
9892,8231265999,1,2020-12-15 14:06:15+00:00,1096610,post_box,,,37,37
9893,8231266000,1,2020-12-15 14:06:15+00:00,1096610,post_box,,,37,37
9897,8231299053,1,2020-12-15 14:11:40+00:00,1096610,post_box,,,37,37
9896,8231299055,1,2020-12-15 14:11:40+00:00,1096610,post_box,,,37,37
9895,8231299054,1,2020-12-15 14:11:40+00:00,1096610,post_box,,,37,37
9900,534386586,4,2020-12-15 14:15:15+00:00,1096610,post_box,,,37,37
9899,534386587,7,2020-12-15 14:15:15+00:00,1096610,post_box,,,37,37
22403,7728553913,4,2020-12-15 15:21:52+00:00,11471297,parking,,,466,466
16889,2494486583,2,2020-12-15 18:20:28+00:00,7096975,waste_basket,,,1002,1002
16844,5109300715,2,2020-12-15 18:27:26+00:00,7096975,fast_food,Chicken Cottage,,1002,1002
16876,5849085977,2,2020-12-15 18:27:29+00:00,7096975,telephone,,,1002,1002
16877,31282221,3,2020-12-15 18:31:39+00:00,7096975,parking,St Johns Road Short Stay Parking,,1002,1002
3182,5796807989,2,2020-12-15 18:53:45+00:00,251221,atm,,,924,725
14329,8232615817,1,2020-12-15 22:33:29+00:00,3882311,restaurant,Addis Kitchen,,36,36
10785,8233143312,1,2020-12-16 05:10:15+00:00,2055614,restaurant,Beaufort House,,1684,1684
10732,7792627218,3,2020-12-16 05:10:15+00:00,2055614,restaurant,Busaba,,1684,1684
3183,296556623,6,2020-12-16 08:06:54+00:00,251221,place_of_worship,Saint Antony's Church,,924,725
18109,1378543898,3,2020-12-16 10:26:21+00:00,9434724,dentist,Bray Dental Practise,,19,19
18107,1378543898,4,2020-12-16 10:27:53+00:00,9434724,dentist,Bray Dental Practise,,19,19
404,1360237597,6,2020-12-16 11:01:30+00:00,5589,parking,QPark Knightsbridge,,5,5
403,6946467436,4,2020-12-16 11:01:30+00:00,5589,fast_food,Greggs,,5,5
402,1605743657,4,2020-12-16 11:01:30+00:00,5589,bank,Barclays,,5,5
401,540705964,17,2020-12-16 11:01:30+00:00,5589,restaurant,Hard Rock Cafe,,5,5
10390,8234207748,1,2020-12-16 11:15:56+00:00,1864634,bicycle_parking,,,1,1
4241,721134634,3,2020-12-16 11:42:10+00:00,281267,place_of_worship,St Augustine's,,77,77
1767,836831605,3,2020-12-16 13:18:16+00:00,84263,cafe,Costa,,77,77
1766,448750299,7,2020-12-16 13:18:16+00:00,84263,cafe,Costa,,77,77
20540,8234639517,1,2020-12-16 13:55:12+00:00,10370720,post_box,,,1154,1154
13399,430439049,4,2020-12-16 14:20:07+00:00,2969887,pub,Young Prince,,1463,1463
13400,443418100,7,2020-12-16 14:20:07+00:00,2969887,fast_food,Domino's,,1463,1463
13398,5938625415,3,2020-12-16 14:47:59+00:00,2969887,restaurant,Spagbowl,,1463,1463
291,4710377594,2,2020-12-16 18:03:33+00:00,3095,cafe,London Cat Village (CLOSED),,1,1
20539,4812013271,6,2020-12-16 18:40:32+00:00,10370720,restaurant,Morito,,1154,1154
16878,8228712624,2,2020-12-16 19:06:49+00:00,7096975,bicycle_parking,,,1002,1002
16879,8228712623,2,2020-12-16 19:06:53+00:00,7096975,bicycle_parking,,,1002,1002
16880,8228712625,2,2020-12-16 19:06:57+00:00,7096975,bicycle_parking,,,1002,1002
20538,4812007429,7,2020-12-16 20:22:18+00:00,10370720,cafe,,,1154,1154
20537,2914421653,4,2020-12-16 20:37:56+00:00,10370720,post_box,,,1154,1154
16881,5731971870,2,2020-12-16 20:39:01+00:00,7096975,telephone,,,1002,1002
16882,5731971878,2,2020-12-16 20:39:01+00:00,7096975,telephone,,,1002,1002
24729,8235796326,1,2020-12-16 21:56:15+00:00,12213642,bench,,,23,23
24730,8235796323,1,2020-12-16 21:56:15+00:00,12213642,waste_basket,,,23,23
24733,8235796324,1,2020-12-16 21:56:15+00:00,12213642,bench,,,23,23
24732,8235796325,1,2020-12-16 21:56:15+00:00,12213642,bench,,,23,23
1765,448750358,4,2020-12-16 22:35:26+00:00,84263,fast_food,Subway,,77,77
1764,1723647450,4,2020-12-16 23:09:25+00:00,84263,bank,Halifax,,77,77
16328,1112173780,6,2020-12-16 23:10:15+00:00,6816132,fast_food,KFC,,326,248
16353,1964534425,7,2020-12-16 23:13:12+00:00,6816132,fast_food,KFC,,326,248
16326,3260831139,4,2020-12-16 23:13:41+00:00,6816132,fast_food,KFC,,326,248
