,nodeId,version,timestamp,userId,amenityType,name,disused,numEdits,mod_numEdits
10733,4340235309,3,2019-10-18 07:58:36+00:00,3951648,cafe,The Erstwhile Parrot Coffee House,,816,816
16508,379690903,4,2019-10-18 08:32:59+00:00,10391221,post_box,,,1,1
3751,6895626498,1,2019-10-18 11:47:22+00:00,269736,bicycle_parking,,,1384,1384
1423,357208649,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1438,2878505194,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1479,899273138,6,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1440,1534383963,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1457,6512048805,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1456,5969667254,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1455,6528084038,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1441,862481700,6,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1442,10702727,9,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1454,318020921,9,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1443,1324410366,5,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1444,890803891,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1453,5969630932,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1452,6560570460,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1451,890803936,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1445,3736590163,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1446,5969667250,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1447,4316521600,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1448,1534383946,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1504,2878505193,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1449,6560570459,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1422,6513496999,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1436,6859137556,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1424,5969667252,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1426,2878505185,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1427,3889294496,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1506,30669329,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1428,6515166339,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1434,4837551284,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1435,5969667253,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1416,1324410372,5,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1450,6561100285,2,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1417,4735349250,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1418,2878505183,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1419,3681456635,6,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1420,1289450315,5,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1421,3681456637,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1437,5969667251,4,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
1530,5618083232,3,2019-10-18 12:47:06+00:00,84263,post_box,,,180,180
7031,6806411833,3,2019-10-18 14:54:13+00:00,616774,post_box,,,17,17
13238,6804159104,2,2019-10-18 16:09:30+00:00,8796134,bicycle_parking,,,5,5
13237,3306736786,2,2019-10-18 16:09:30+00:00,8796134,arts_centre,Nursery Gallery,,5,5
13236,1032792739,3,2019-10-18 16:09:30+00:00,8796134,bicycle_parking,,,5,5
390,916986417,5,2019-10-18 17:03:34+00:00,6359,cafe,Peter's Cafe,,27,27
388,6896440452,1,2019-10-18 17:03:34+00:00,6359,atm,,,27,27
389,6896440451,1,2019-10-18 17:03:34+00:00,6359,cafe,Rocoto,,27,27
7473,410949880,2,2019-10-18 17:49:11+00:00,905716,gambling,Quicksilver,,13,13
7474,3714081156,2,2019-10-18 17:49:11+00:00,905716,gambling,William Hill,,13,13
7475,3714045134,2,2019-10-18 17:49:11+00:00,905716,gambling,Ladbrokes,,13,13
15924,444284588,5,2019-10-18 18:04:35+00:00,10079690,bank,Lloyds Bank,,2527,2464
15925,443289139,3,2019-10-18 18:04:35+00:00,10079690,post_box,,,2527,2464
15926,6452969480,3,2019-10-18 18:04:41+00:00,10079690,bicycle_parking,,,2527,2464
15922,6452969480,4,2019-10-18 18:04:42+00:00,10079690,bicycle_parking,,,2527,2464
15921,6795156485,2,2019-10-18 18:04:45+00:00,10079690,motorcycle_parking,,,2527,2464
15920,6831654085,2,2019-10-18 18:04:46+00:00,10079690,motorcycle_parking,,,2527,2464
15919,6795156485,3,2019-10-18 18:05:18+00:00,10079690,motorcycle_parking,,,2527,2464
15904,6831654085,3,2019-10-18 18:05:19+00:00,10079690,motorcycle_parking,,,2527,2464
15905,443289142,3,2019-10-18 18:05:20+00:00,10079690,parking,,,2527,2464
15906,6795156486,2,2019-10-18 18:05:21+00:00,10079690,bench,,,2527,2464
15907,6831644290,2,2019-10-18 18:05:22+00:00,10079690,bench,,,2527,2464
15908,6831644289,2,2019-10-18 18:05:22+00:00,10079690,bench,,,2527,2464
15909,6831644291,2,2019-10-18 18:05:23+00:00,10079690,bench,,,2527,2464
15911,6831644292,2,2019-10-18 18:05:24+00:00,10079690,bench,,,2527,2464
15910,6831644293,2,2019-10-18 18:05:24+00:00,10079690,bench,,,2527,2464
15912,6831654086,2,2019-10-18 18:05:25+00:00,10079690,bench,,,2527,2464
15913,6831648488,2,2019-10-18 18:05:25+00:00,10079690,bench,,,2527,2464
15914,443289142,4,2019-10-18 18:05:41+00:00,10079690,parking,,,2527,2464
7567,6896631468,1,2019-10-18 18:41:07+00:00,1514673,charging_station,Shell,,21,21
7569,6896631469,1,2019-10-18 18:41:07+00:00,1514673,fuel,Shell,,21,21
7568,6896631470,1,2019-10-18 18:41:07+00:00,1514673,atm,,,21,21
882,1244162707,3,2019-10-18 22:42:58+00:00,13445,bicycle_parking,,,73,73
5165,839403857,7,2019-10-19 00:18:08+00:00,322039,bicycle_rental,Longford Street,,4826,965
5164,2431753785,2,2019-10-19 00:50:16+00:00,322039,bicycle_parking,,,4826,965
5163,6141132106,5,2019-10-19 00:50:58+00:00,322039,bicycle_rental,Euston Square Gardens,,4826,965
5152,2431753785,3,2019-10-19 00:51:10+00:00,322039,bicycle_parking,,,4826,965
5151,3705331842,6,2019-10-19 01:23:06+00:00,322039,bicycle_parking,,,4826,965
7566,6897473422,1,2019-10-19 07:31:44+00:00,1514673,cafe,Long White Cloud,,21,21
7564,6897697023,1,2019-10-19 09:13:29+00:00,1514673,atm,,,21,21
7565,3426008568,4,2019-10-19 09:13:29+00:00,1514673,cafe,The Common,,21,21
9135,3006497038,2,2019-10-19 10:06:12+00:00,2055614,restaurant,ROBA Bar & Restaurant,,1191,1191
3737,6897858343,1,2019-10-19 10:36:55+00:00,269736,bicycle_parking,,,1384,1384
3738,2308281574,2,2019-10-19 10:36:55+00:00,269736,bicycle_parking,,,1384,1384
3736,863616093,3,2019-10-19 10:41:29+00:00,269736,bicycle_parking,,,1384,1384
3735,863616087,2,2019-10-19 10:41:29+00:00,269736,bicycle_parking,,,1384,1384
16509,243707561,5,2019-10-19 12:49:23+00:00,10394331,pub,Ye Olde Rose and Crown,,1,1
3734,2250819751,2,2019-10-19 13:05:10+00:00,269736,bicycle_parking,National Theatre,,1384,1384
3733,352928535,3,2019-10-19 13:05:10+00:00,269736,bicycle_parking,,,1384,1384
15916,6898244685,1,2019-10-19 14:09:09+00:00,10079690,motorcycle_parking,,,2527,2464
15915,6898244785,1,2019-10-19 14:09:09+00:00,10079690,bench,,,2527,2464
15918,6898227287,1,2019-10-19 14:09:10+00:00,10079690,bicycle_parking,,,2527,2464
15917,6898227286,1,2019-10-19 14:09:10+00:00,10079690,bicycle_parking,,,2527,2464
15927,6898227289,1,2019-10-19 14:09:11+00:00,10079690,bicycle_parking,,,2527,2464
15928,6898244885,1,2019-10-19 14:09:11+00:00,10079690,bicycle_parking,,,2527,2464
15923,6898227288,1,2019-10-19 14:09:11+00:00,10079690,bicycle_parking,,,2527,2464
15929,6898244687,1,2019-10-19 14:09:12+00:00,10079690,bench,,,2527,2464
15950,6898227290,1,2019-10-19 14:09:12+00:00,10079690,bicycle_parking,,,2527,2464
15949,6898244686,1,2019-10-19 14:09:12+00:00,10079690,bicycle_parking,,,2527,2464
15953,6898244886,1,2019-10-19 14:09:13+00:00,10079690,bicycle_parking,,,2527,2464
15952,6898227291,1,2019-10-19 14:09:13+00:00,10079690,bicycle_parking,,,2527,2464
15951,6898244688,1,2019-10-19 14:09:13+00:00,10079690,bicycle_parking,,,2527,2464
15965,6898227293,1,2019-10-19 14:09:14+00:00,10079690,bicycle_parking,,,2527,2464
15954,6898227292,1,2019-10-19 14:09:14+00:00,10079690,bench,,,2527,2464
15957,6898227294,1,2019-10-19 14:09:14+00:00,10079690,bench,,,2527,2464
15955,6898244689,1,2019-10-19 14:09:14+00:00,10079690,bench,,,2527,2464
15962,6898227295,1,2019-10-19 14:09:15+00:00,10079690,bench,,,2527,2464
15959,6898244887,1,2019-10-19 14:09:15+00:00,10079690,bicycle_parking,,,2527,2464
15958,6898227298,1,2019-10-19 14:09:15+00:00,10079690,bicycle_parking,,,2527,2464
15961,6898227297,1,2019-10-19 14:09:15+00:00,10079690,bench,,,2527,2464
15960,6898227296,1,2019-10-19 14:09:15+00:00,10079690,bench,,,2527,2464
15956,6898227300,1,2019-10-19 14:09:16+00:00,10079690,bicycle_parking,,,2527,2464
15948,6898227301,1,2019-10-19 14:09:16+00:00,10079690,bench,,,2527,2464
15964,6898227299,1,2019-10-19 14:09:16+00:00,10079690,bicycle_parking,,,2527,2464
15963,6898244690,1,2019-10-19 14:09:16+00:00,10079690,motorcycle_parking,,,2527,2464
15947,6898227302,1,2019-10-19 14:09:17+00:00,10079690,bicycle_parking,,,2527,2464
3732,6898341916,1,2019-10-19 14:54:12+00:00,269736,bench,,,1384,1384
7563,3010470722,4,2019-10-19 15:21:30+00:00,1514673,atm,Sainsbury's Bank,,21,21
7561,3010470725,4,2019-10-19 17:04:52+00:00,1514673,atm,Cash Zone,,21,21
939,6898571171,1,2019-10-19 17:22:49+00:00,20094,drinking_water,,,37,37
933,6898578423,1,2019-10-19 17:25:01+00:00,20094,drinking_water,,,37,37
1273,6898620485,1,2019-10-19 17:31:06+00:00,37137,restaurant,Kricket,,31,31
13307,6898686785,1,2019-10-19 18:17:32+00:00,9146954,post_office,DHL collect point,,2,2
5149,6898679332,1,2019-10-19 18:28:00+00:00,322039,bicycle_parking,,,4826,965
5150,6898679331,1,2019-10-19 18:28:00+00:00,322039,bicycle_parking,,,4826,965
1287,6898620485,2,2019-10-19 18:58:18+00:00,37137,restaurant,Kricket,,31,31
1274,6898775886,1,2019-10-19 19:15:35+00:00,37137,restaurant,Bluebird Cafe,,31,31
7570,3010470722,5,2019-10-19 19:17:05+00:00,1514673,atm,Sainsbury's Bank,,21,21
12973,6898868685,1,2019-10-19 19:35:23+00:00,7238151,restaurant,Terra Terra,,10,10
12975,6898896785,1,2019-10-19 19:39:30+00:00,7238151,restaurant,Terra Terra,,10,10
1069,6618264985,2,2019-10-19 21:29:53+00:00,28668,internet_cafe,"There is nothing there at the moment, just a closed unmarked door",,17,17
9134,375792331,3,2019-10-20 06:03:46+00:00,2055614,pub,Dickens Tavern,,1191,1191
9133,1210010090,3,2019-10-20 06:03:46+00:00,2055614,fast_food,Paramount Lebanese Kitchen,,1191,1191
7469,4491692422,2,2019-10-20 07:30:29+00:00,905200,restaurant,Abokado,,4,4
7470,4491693012,2,2019-10-20 07:30:30+00:00,905200,restaurant,EAT - Aldersgate,,4,4
7471,4672184869,2,2019-10-20 07:30:30+00:00,905200,restaurant,The Natural Kitchen,,4,4
9130,6899653216,1,2019-10-20 07:36:35+00:00,2055614,cafe,Momento,,1191,1191
9132,6899653217,1,2019-10-20 07:36:35+00:00,2055614,restaurant,Le Gourmet,,1191,1191
9131,6899653218,1,2019-10-20 07:36:35+00:00,2055614,cafe,Mihbaj,,1191,1191
9128,6899708244,1,2019-10-20 08:20:22+00:00,2055614,restaurant,Ryath Indian Tandoori,,1191,1191
9129,1678901006,4,2019-10-20 08:20:22+00:00,2055614,cafe,Kioskafé,,1191,1191
12966,6899928520,1,2019-10-20 10:20:08+00:00,7180318,restaurant,Pipoca,,6,6
2522,469446862,3,2019-10-20 11:14:41+00:00,145231,garage,kwikfit,,11,11
16501,6899984427,1,2019-10-20 11:16:19+00:00,10371054,cafe,Pure,,3,3
7434,6899948331,1,2019-10-20 11:19:26+00:00,870372,college,David Game College,,8,8
7433,6899945279,1,2019-10-20 11:22:49+00:00,870372,bicycle_parking,,,8,8
7432,6899945278,1,2019-10-20 11:22:49+00:00,870372,bicycle_parking,,,8,8
15937,317160473,4,2019-10-20 11:44:36+00:00,10079690,bicycle_parking,,,2527,2464
15930,316079908,8,2019-10-20 11:44:44+00:00,10079690,post_box,,,2527,2464
15931,6900063287,1,2019-10-20 11:58:41+00:00,10079690,bicycle_parking,,,2527,2464
15932,6900051386,1,2019-10-20 11:58:41+00:00,10079690,bicycle_parking,,,2527,2464
15933,6900063289,1,2019-10-20 11:58:42+00:00,10079690,motorcycle_parking,,,2527,2464
15934,6900063288,1,2019-10-20 11:58:42+00:00,10079690,bicycle_parking,,,2527,2464
15938,6900051387,1,2019-10-20 11:58:43+00:00,10079690,bench,,,2527,2464
15935,6900063290,1,2019-10-20 11:58:43+00:00,10079690,bicycle_parking,,,2527,2464
15936,6900092285,1,2019-10-20 11:58:43+00:00,10079690,bicycle_parking,,,2527,2464
15939,6900063291,1,2019-10-20 11:58:44+00:00,10079690,bench,,,2527,2464
15946,6900092287,1,2019-10-20 11:58:44+00:00,10079690,bench,,,2527,2464
15940,6900092286,1,2019-10-20 11:58:44+00:00,10079690,bench,,,2527,2464
15943,6900063294,1,2019-10-20 11:58:45+00:00,10079690,bench,,,2527,2464
15942,6900063292,1,2019-10-20 11:58:45+00:00,10079690,bench,,,2527,2464
15941,6900063293,1,2019-10-20 11:58:45+00:00,10079690,bench,,,2527,2464
15945,6900063296,1,2019-10-20 11:58:46+00:00,10079690,motorcycle_parking,,,2527,2464
15113,6900092288,1,2019-10-20 11:58:46+00:00,10079690,bench,,,2527,2464
15944,6900092289,1,2019-10-20 11:58:46+00:00,10079690,bench,,,2527,2464
15111,6900063297,1,2019-10-20 11:58:47+00:00,10079690,bench,,,2527,2464
14693,6900063298,1,2019-10-20 11:58:47+00:00,10079690,bench,,,2527,2464
15124,6900063299,1,2019-10-20 11:58:47+00:00,10079690,bench,,,2527,2464
14263,6900063300,1,2019-10-20 11:58:48+00:00,10079690,bench,,,2527,2464
14264,6900063301,1,2019-10-20 11:58:48+00:00,10079690,bench,,,2527,2464
14262,6900092290,1,2019-10-20 11:58:48+00:00,10079690,bench,,,2527,2464
14265,6900063302,1,2019-10-20 11:58:49+00:00,10079690,motorcycle_parking,,,2527,2464
14266,6900063303,1,2019-10-20 11:58:49+00:00,10079690,bench,,,2527,2464
14267,6900051388,1,2019-10-20 11:58:49+00:00,10079690,bench,,,2527,2464
14268,6900092291,1,2019-10-20 11:58:50+00:00,10079690,bench,,,2527,2464
14270,6900063304,1,2019-10-20 11:58:50+00:00,10079690,bench,,,2527,2464
14272,6900092292,1,2019-10-20 11:58:51+00:00,10079690,bench,,,2527,2464
14271,6900092293,1,2019-10-20 11:58:51+00:00,10079690,bench,,,2527,2464
14278,6900092385,1,2019-10-20 11:58:51+00:00,10079690,bench,,,2527,2464
14274,6900092294,1,2019-10-20 11:58:52+00:00,10079690,bench,,,2527,2464
14273,6900051389,1,2019-10-20 11:58:52+00:00,10079690,bench,,,2527,2464
14275,6900063305,1,2019-10-20 11:58:52+00:00,10079690,bench,,,2527,2464
14276,6900092296,1,2019-10-20 11:58:53+00:00,10079690,bench,,,2527,2464
14261,6900051390,1,2019-10-20 11:58:53+00:00,10079690,bench,,,2527,2464
14277,6900092295,1,2019-10-20 11:58:53+00:00,10079690,bench,,,2527,2464
14258,6900063308,1,2019-10-20 11:58:54+00:00,10079690,bench,,,2527,2464
14259,6900063306,1,2019-10-20 11:58:54+00:00,10079690,bench,,,2527,2464
14260,6900063307,1,2019-10-20 11:58:54+00:00,10079690,bench,,,2527,2464
14243,6900063309,1,2019-10-20 11:58:55+00:00,10079690,bench,,,2527,2464
14244,6900092298,1,2019-10-20 11:58:55+00:00,10079690,bench,,,2527,2464
14245,6900092297,1,2019-10-20 11:58:55+00:00,10079690,bench,,,2527,2464
14246,6900063310,1,2019-10-20 11:58:56+00:00,10079690,bench,,,2527,2464
14247,6900092299,1,2019-10-20 11:58:56+00:00,10079690,bench,,,2527,2464
14248,6900092300,1,2019-10-20 11:58:57+00:00,10079690,motorcycle_parking,,,2527,2464
14249,6900092485,1,2019-10-20 11:58:57+00:00,10079690,motorcycle_parking,,,2527,2464
5127,6900151727,1,2019-10-20 13:07:22+00:00,322039,bicycle_parking,,,4826,965
5129,6900151728,1,2019-10-20 13:07:22+00:00,322039,bicycle_parking,,,4826,965
5128,6900151721,1,2019-10-20 13:07:22+00:00,322039,bicycle_parking,,,4826,965
3731,4868245436,4,2019-10-20 14:06:13+00:00,269736,bicycle_parking,,,1384,1384
879,3501250673,3,2019-10-20 15:15:53+00:00,13445,waste_disposal,,,73,73
880,3742182678,3,2019-10-20 15:15:53+00:00,13445,motorcycle_parking,,,73,73
881,630465507,6,2019-10-20 15:15:53+00:00,13445,post_box,,,73,73
14250,6900664185,1,2019-10-20 17:26:50+00:00,10079690,bench,,,2527,2464
14253,6900648587,1,2019-10-20 17:26:51+00:00,10079690,bench,,,2527,2464
14252,6900664186,1,2019-10-20 17:26:51+00:00,10079690,bench,,,2527,2464
14251,6900648586,1,2019-10-20 17:26:51+00:00,10079690,bench,,,2527,2464
14254,6900648588,1,2019-10-20 17:26:52+00:00,10079690,bench,,,2527,2464
14255,6767200996,2,2019-10-20 17:26:57+00:00,10079690,bicycle_parking,,,2527,2464
14279,289563808,5,2019-10-20 17:36:09+00:00,10079690,bicycle_parking,,,2527,2464
14256,6558358712,3,2019-10-20 17:36:09+00:00,10079690,bicycle_parking,,,2527,2464
14257,6900663648,1,2019-10-20 17:36:09+00:00,10079690,bar,Serpentine Coffee House,,2527,2464
14269,3889317064,3,2019-10-20 17:36:09+00:00,10079690,bicycle_parking,,,2527,2464
13485,5641254867,6,2019-10-20 18:36:21+00:00,9512076,cafe,Armstrong Audio,,1,1
5130,6900790809,1,2019-10-20 18:36:41+00:00,322039,nightclub,,,4826,965
5121,6900790806,1,2019-10-20 18:36:41+00:00,322039,bar,Hackney Church Brew Co,,4826,965
5123,5633866988,2,2019-10-20 18:36:41+00:00,322039,cafe,Bohemia Cafe,,4826,965
5124,6900790800,1,2019-10-20 18:36:41+00:00,322039,bar,Brew Club,,4826,965
5125,5750354883,2,2019-10-20 18:36:41+00:00,322039,bar,Deviant & Dandy Brewery,,4826,965
5126,6900790803,1,2019-10-20 18:36:41+00:00,322039,bar,The Experiment,,4826,965
16513,6902410048,1,2019-10-21 10:55:36+00:00,10398932,hospital,Royal National ENT and Eastman Dental Hospitals,,1,1
7585,6902582485,1,2019-10-21 11:59:40+00:00,1656925,motorcycle_parking,,,2,2
14280,3927334478,3,2019-10-21 12:52:01+00:00,10079690,motorcycle_parking,,,2527,2464
325,6903389491,1,2019-10-21 16:46:25+00:00,3306,cafe,Yummy's,,8,8
16511,6588761561,2,2019-10-21 17:35:53+00:00,10398228,spa,Lancaster Spa,,2,2
9127,2273789354,2,2019-10-21 18:19:03+00:00,2055614,bureau_de_change,Eurochange,,1191,1191
8336,375792331,4,2019-10-21 18:19:03+00:00,2055614,pub,Dickens Tavern,,1191,1191
8527,6903604228,1,2019-10-21 18:19:03+00:00,2055614,fast_food,Lite Bite,,1191,1191
8768,2273789351,3,2019-10-21 18:19:03+00:00,2055614,bureau_de_change,Cambio & Weschel,,1191,1191
9126,2779057323,2,2019-10-21 18:19:03+00:00,2055614,fast_food,Lolita,,1191,1191
9125,2779057301,3,2019-10-21 18:19:03+00:00,2055614,bank,NatWest,,1191,1191
9124,2779057310,2,2019-10-21 18:19:03+00:00,2055614,fast_food,Wox Noodle Bar,,1191,1191
8731,6903604233,1,2019-10-21 18:19:03+00:00,2055614,fast_food,Sandro,,1191,1191
8335,2493597556,5,2019-10-21 18:19:03+00:00,2055614,post_box,,,1191,1191
8733,6903604217,1,2019-10-21 18:19:03+00:00,2055614,restaurant,Oliver's Steakhouse,,1191,1191
5120,6903622366,1,2019-10-21 18:35:36+00:00,322039,bicycle_parking,,,4826,965
5119,6903679526,1,2019-10-21 19:02:56+00:00,322039,bicycle_parking,,,4826,965
3730,6903944903,1,2019-10-21 21:14:57+00:00,269736,bicycle_parking,,,1384,1384
5118,851841197,13,2019-10-21 21:32:03+00:00,322039,bicycle_rental,Drummond Street,,4826,965
5116,6903984585,1,2019-10-21 21:36:19+00:00,322039,bicycle_rental,Gas Holders,,4826,965
5117,6903984685,1,2019-10-21 21:36:19+00:00,322039,bicycle_rental,Sopwith Way,,4826,965
5131,6903984686,1,2019-10-21 21:36:20+00:00,322039,bicycle_rental,Ossulston Street,,4826,965
5122,6903983287,1,2019-10-21 21:36:20+00:00,322039,bicycle_rental,Kings Gate House,,4826,965
5148,6903983288,1,2019-10-21 21:36:21+00:00,322039,bicycle_rental,Coram Street,,4826,965
5133,6903984687,1,2019-10-21 21:36:21+00:00,322039,bicycle_rental,Hurlingham Park,,4826,965
5132,6903984785,1,2019-10-21 21:36:21+00:00,322039,bicycle_rental,Ram Street,,4826,965
5146,6903983289,1,2019-10-21 21:36:22+00:00,322039,bicycle_rental,Manfred Road,,4826,965
5147,6903984786,1,2019-10-21 21:36:22+00:00,322039,bicycle_rental,The Vale,,4826,965
5145,6903984586,1,2019-10-21 21:36:23+00:00,322039,bicycle_rental,Lots Road,,4826,965
5144,6903984587,1,2019-10-21 21:36:23+00:00,322039,bicycle_rental,Upcerne Road,,4826,965
5143,6903984787,1,2019-10-21 21:36:23+00:00,322039,bicycle_rental,Ormonde Gate,,4826,965
5142,6903983291,1,2019-10-21 21:36:24+00:00,322039,bicycle_rental,Oxford Road,,4826,965
5141,6903983290,1,2019-10-21 21:36:24+00:00,322039,bicycle_rental,Ingrave Street,,4826,965
5140,6903983292,1,2019-10-21 21:36:24+00:00,322039,bicycle_rental,Hortensia Road,,4826,965
5139,6903984588,1,2019-10-21 21:36:25+00:00,322039,bicycle_rental,Putney Bridge Road,,4826,965
5138,6903983294,1,2019-10-21 21:36:25+00:00,322039,bicycle_rental,Alfreda Street,,4826,965
5137,6903983293,1,2019-10-21 21:36:25+00:00,322039,bicycle_rental,Imperial Road,,4826,965
5136,6903984688,1,2019-10-21 21:36:26+00:00,322039,bicycle_rental,Upper Richmond Road,,4826,965
5135,6903984885,1,2019-10-21 21:36:26+00:00,322039,bicycle_rental,Northfields,,4826,965
5160,6903983296,1,2019-10-21 21:36:27+00:00,322039,bicycle_rental,Smugglers Way,,4826,965
5134,6903983297,1,2019-10-21 21:36:27+00:00,322039,bicycle_rental,Fawcett Close,,4826,965
5179,6903983295,1,2019-10-21 21:36:27+00:00,322039,bicycle_rental,Esmond Street,,4826,965
5180,6903984590,1,2019-10-21 21:36:28+00:00,322039,bicycle_rental,Morie Street,,4826,965
5211,6903984589,1,2019-10-21 21:36:28+00:00,322039,bicycle_rental,Falcon Road,,4826,965
5208,6903984689,1,2019-10-21 21:36:29+00:00,322039,bicycle_rental,Putney Bridge Station,,4826,965
5209,6903983298,1,2019-10-21 21:36:29+00:00,322039,bicycle_rental,Queen's Circus,,4826,965
5207,6903983299,1,2019-10-21 21:36:29+00:00,322039,bicycle_rental,Seymour Place,,4826,965
5204,6903983301,1,2019-10-21 21:36:30+00:00,322039,bicycle_rental,Somerset House,,4826,965
5205,6903983300,1,2019-10-21 21:36:30+00:00,322039,bicycle_rental,Northdown Street,,4826,965
5206,6903983302,1,2019-10-21 21:36:30+00:00,322039,bicycle_rental,Percival Street,,4826,965
5203,6903983303,1,2019-10-21 21:36:31+00:00,322039,bicycle_rental,Manresa Road,,4826,965
5202,6903983304,1,2019-10-21 21:36:31+00:00,322039,bicycle_rental,Aberdeen Place,,4826,965
5201,6903983305,1,2019-10-21 21:36:31+00:00,322039,bicycle_rental,Bell Street,,4826,965
12918,6834223200,2,2019-10-21 21:41:10+00:00,7096975,place_of_worship,Siddhashram Shakti Centre,,280,280
5200,869696963,7,2019-10-21 21:41:48+00:00,322039,bicycle_rental,Tysoe Street,,4826,965
5199,4249532356,6,2019-10-21 21:52:13+00:00,322039,bicycle_rental,London Zoo,,4826,965
5198,6904046385,1,2019-10-21 22:26:54+00:00,322039,bicycle_rental,Allington Street,,4826,965
5197,844620618,10,2019-10-21 22:34:21+00:00,322039,bicycle_rental,Leonard Circus,,4826,965
9335,6904050640,1,2019-10-21 22:38:35+00:00,2056723,parking_entrance,,,43,43
9329,6904050646,1,2019-10-21 22:38:35+00:00,2056723,telephone,,,43,43
9336,6904050611,1,2019-10-21 22:38:35+00:00,2056723,recycling,,,43,43
5196,6904064085,1,2019-10-21 22:49:11+00:00,322039,bicycle_rental,Commercial Street,,4826,965
5195,2821874024,7,2019-10-21 22:57:46+00:00,322039,bicycle_rental,Hammersmith Road,,4826,965
5210,6904084285,1,2019-10-21 23:05:22+00:00,322039,bicycle_rental,Ladbroke Grove Central,,4826,965
380,6904059517,1,2019-10-21 23:07:01+00:00,6001,post_box,,,1,1
8332,2273789351,4,2019-10-22 02:56:39+00:00,2055614,bureau_de_change,Cambio & Weschel,,1191,1191
8334,6904382970,1,2019-10-22 02:56:39+00:00,2055614,bureau_de_change,Safari Currency Exchange,,1191,1191
8333,6904382971,1,2019-10-22 02:56:39+00:00,2055614,bureau_de_change,,,1191,1191
12238,6904695296,1,2019-10-22 06:28:16+00:00,4948143,bicycle_parking,,,950,950
12240,6904695335,1,2019-10-22 06:28:16+00:00,4948143,compressed_air,,,950,950
12239,6904695336,1,2019-10-22 06:28:16+00:00,4948143,compressed_air,,,950,950
12237,3783164679,5,2019-10-22 06:28:16+00:00,4948143,cafe,Costa,,950,950
12236,5915994930,3,2019-10-22 06:28:16+00:00,4948143,cafe,Starbucks,,950,950
10737,6904704041,1,2019-10-22 06:39:40+00:00,3951648,parking,,,816,816
10738,6904704053,1,2019-10-22 06:39:40+00:00,3951648,bench,,,816,816
10739,6904704052,1,2019-10-22 06:39:40+00:00,3951648,bench,,,816,816
10736,3837637802,4,2019-10-22 06:39:40+00:00,3951648,pharmacy,Salus Pharmacy,,816,816
10735,6904704051,1,2019-10-22 06:39:40+00:00,3951648,bench,,,816,816
7832,6904755213,1,2019-10-22 07:01:33+00:00,1878856,cafe,Digby's,,348,348
7791,6904803948,1,2019-10-22 07:26:38+00:00,1878856,restaurant,The Curry Inn,,348,348
7831,6904803972,1,2019-10-22 07:26:38+00:00,1878856,pharmacy,Your Pharmacy,,348,348
7830,6904803951,1,2019-10-22 07:26:38+00:00,1878856,restaurant,Ches's,,348,348
7827,6904803942,1,2019-10-22 07:26:38+00:00,1878856,restaurant,E-Wok,,348,348
7828,6822070727,2,2019-10-22 07:26:38+00:00,1878856,fast_food,St. Margarets Fish,,348,348
7826,6904803954,1,2019-10-22 07:26:38+00:00,1878856,cafe,Green Bottle Cafe,,348,348
